identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/InvoicingEntity,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/PurchaseOption,product/accessType,product/alarmType,product/apiType,product/attachmentType,product/availability,product/availabilityZone,product/awsresource,product/backupEvaluations,product/backupservice,product/baseProductReferenceCode,product/brokerEngine,product/bundle,product/bundleDescription,product/bundleGroup,product/cacheEngine,product/cacheMemorySizeGb,product/cacheType,product/capacity,product/capacitystatus,product/category,product/ciType,product/classicnetworkingsupport,product/clientLocation,product/clockSpeed,product/component,product/computeFamily,product/computeType,product/connectionType,product/contentType,product/countsAgainstQuota,product/cputupe,product/cputype,product/currentGeneration,product/data,product/dataTransfer,product/dataTransferQuota,product/dataType,product/databaseEdition,product/databaseEngine,product/datatransferout,product/dedicatedEbsThroughput,product/deploymentOption,product/describes,product/description,product/deviceOs,product/directConnectLocation,product/directorySize,product/directoryType,product/directoryTypeDescription,product/dominantnondominant,product/durability,product/ecu,product/edition,product/endpoint,product/endpointType,product/engine,product/engineCode,product/enhancedInfrastructureMetrics,product/enhancedNetworkingSupport,product/enhancedNetworkingSupported,product/entityType,product/equivalentondemandsku,product/eventType,product/executionMode,product/externalInstanceType,product/feeCode,product/feeDescription,product/fileSystemType,product/findingGroup,product/findingSource,product/findingStorage,product/freeOverage,product/freeQueryTypes,product/freeTier,product/freeTrial,product/freeUsageIncluded,product/fromLocation,product/fromLocationType,product/fromRegionCode,product/fromcountry,product/gb,product/georegioncode,product/gets,product/gpu,product/gpuMemory,product/granularity,product/group,product/groupDescription,product/highAvailability,product/inputMode,product/insightstype,product/instance,product/instanceCapacity2xlarge,product/instanceCapacity4xlarge,product/instanceCapacityLarge,product/instanceCapacityMedium,product/instanceCapacityXlarge,product/instanceFamily,product/instanceFunction,product/instanceName,product/instanceType,product/instanceTypeFamily,product/instances,product/instancesku,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/io,product/ioRequestType,product/license,product/licenseModel,product/location,product/locationType,product/logsDestination,product/machineLearningProcess,product/mailboxStorage,product/marketoption,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/maximumExtendedStorage,product/maximumStorageVolume,product/memory,product/memoryGib,product/memorytype,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/messagetype,product/meterMode,product/meteringType,product/minVolumeSize,product/minimumStorageVolume,product/networkPerformance,product/normalizationSizeFactor,product/numbertype,product/operatingSystem,product/operation,product/opsItems,product/origin,product/osLicenseModel,product/outputMode,product/overageType,product/parameterType,product/physicalCores,product/physicalCpu,product/physicalGpu,product/physicalProcessor,product/platoclassificationtype,product/platodataanalyzedtype,product/platoinstancename,product/platoinstancetype,product/platopagedatatype,product/platopricingtype,product/platoprotectionpolicytype,product/platoprotocoltype,product/platostoragename,product/platostoragetype,product/platotrafficdirection,product/platotransfertype,product/platousagetype,product/platovolumetype,product/portSpeed,product/preInstalledSw,product/pricingUnit,product/pricingplan,product/primaryplaceofuse,product/processorArchitecture,product/processorFeatures,product/productFamily,product/productSchemaDescription,product/productType,product/protocol,product/provider,product/provisioned,product/purchaseterm,product/queueType,product/recipient,product/region,product/regionCode,product/replicationType,product/requestDescription,product/requestType,product/resourceAssessment,product/resourceEndpoint,product/resourcePriceGroup,product/resourceType,product/rootvolume,product/routingTarget,product/routingType,product/runningMode,product/scanType,product/servicecode,product/servicename,product/size,product/sku,product/snapshotarchivefeetype,product/softwareIncluded,product/softwareType,product/standardGroup,product/standardStorage,product/standardStorageRetentionIncluded,product/steps,product/storage,product/storageClass,product/storageFamily,product/storageMedia,product/storageType,product/subcategory,product/subscriptionType,product/subservice,product/supportedModes,product/tenancy,product/throughput,product/throughputCapacity,product/throughputClass,product/tickettype,product/tier,product/tiertype,product/toLocation,product/toLocationType,product/toRegionCode,product/tocountry,product/trafficDirection,product/transactionType,product/transferType,product/type,product/updates,product/usageFamily,product/usageVolume,product/usagetype,product/uservolume,product/vcpu,product/version,product/videoMemoryGib,product/virtualInterfaceType,product/volumeApiName,product/volumeType,product/vpcnetworkingsupport,product/withActiveUsers,pricing/LeaseContractLength,pricing/OfferingClass,pricing/PurchaseOption,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/ReservationARN,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod,savingsPlan/StartTime,savingsPlan/EndTime,savingsPlan/InstanceTypeFamily,savingsPlan/OfferingType,savingsPlan/PaymentOption,savingsPlan/PurchaseTerm,savingsPlan/Region,resourceTags/user:Billing,resourceTags/user:CCoEMgmt,resourceTags/user:Cluster,resourceTags/user:Cost Center,resourceTags/user:CostAlloc1,resourceTags/user:Creator,resourceTags/user:Customer,resourceTags/user:Department,resourceTags/user:Environment,resourceTags/user:FarmName,resourceTags/user:Hostname,resourceTags/user:Name,resourceTags/user:Owner,resourceTags/user:Product,resourceTags/user:Purpose,resourceTags/user:Role,resourceTags/user:Service,resourceTags/user:ServiceDisplayName,resourceTags/user:Stage,resourceTags/user:Team,resourceTags/user:Vendor,resourceTags/user:aws-migration-project-id,resourceTags/user:clusterId,resourceTags/user:clusterName,resourceTags/user:cost_center,resourceTags/user:createdBy,resourceTags/user:createdByHost,resourceTags/user:decisionTime,resourceTags/user:dueTime,resourceTags/user:envName,resourceTags/user:hcm_ci_instance_id,resourceTags/user:hcm_org_id,resourceTags/user:hcm_service_component_id,resourceTags/user:hcm_service_instance_id,resourceTags/user:hostname,resourceTags/user:jobId,resourceTags/user:logicId,resourceTags/user:logicName,resourceTags/user:map-migrated,resourceTags/user:osType,resourceTags/user:owner,resourceTags/user:product,resourceTags/user:product-name,resourceTags/user:project,resourceTags/user:project_id,resourceTags/user:role,resourceTags/user:scriptType,resourceTags/user:team,resourceTags/user:tenant-name,resourceTags/user:tenantId,resourceTags/user:vendor,costCategory/LandingZone,costCategory/Transformation Cost Category
65jtbnvu5e7hjoue75syxkax2d2ycmtxmkidpszy7vqqpkoipdmq,2022-06-20T11:00:00Z/2022-06-20T12:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Usage,2022-06-20T11:00:00Z,2022-06-20T12:00:00Z,AmazonEFS,USE2-TimedStorage-ByteHrs,Storage,,arn:aws:elasticfilesystem:us-east-2:605830085203:file-system/fs-07522d69a8e436ea4,0.034215784,,,USD,0.3,0.010264735,0.3,0.010264735,USD $0.30 per GB-Mo for Standard storage (USE2),,"Amazon Web Services, Inc.",Amazon Elastic File System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Storage,,,,,,,,,us-east-2,us-east-2,,,,,,,,,,,,,AmazonEFS,Amazon Elastic File System,,R3JWPWRUN558WBDE,,,,,,,,,General Purpose,,,,,,,,,,,,,,,,,,,,,,,,,,USE2-TimedStorage-ByteHrs,,,,,,,,,,,,,R3JWPWRUN558WBDE.JRTCKXETXF.6YS6EN2CT7,4969989409,USD,0.010264735,0.3,OnDemand,GB-Mo,,,,,,,,,,,6616319901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pip41-smax-efs,Parth.Sanghavi@microfocus.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
yd33onprazv7vtvxr3nycldgj7hpxghku7xpmccpmppqujul2hha,2022-06-01T00:00:00Z/2022-07-01T00:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Tax,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,AmazonEFS,USW2-TimedStorage-ByteHrs,,,,1,,,USD,,0,,0,Tax for product code AmazonEFS usage type USW2-TimedStorage-ByteHrs,USSalesTax,"Amazon Web Services, Inc.",Amazon Elastic File System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
b4jzr56wa5af4jwsfcwmjncfo2nbe5itqdyxdl3zv76e3pyq2lca,2022-06-30T03:00:00Z/2022-06-30T04:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Usage,2022-06-30T03:00:00Z,2022-06-30T04:00:00Z,AmazonEKS,USE2-AmazonEKS-Hours:perCluster,CreateOperation,,arn:aws:eks:us-east-2:605830085203:cluster/benki01-eks-cluster,1,,,USD,0.1,0.1,0.1,0.1,Amazon EKS cluster usage in US East (Ohio),,"Amazon Web Services, Inc.",Amazon Elastic Container Service for Kubernetes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,CreateOperation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Compute,,,,,,,,,us-east-2,us-east-2,,,,,,,,,,,,,AmazonEKS,Amazon Elastic Container Service for Kubernetes,,SQ9N99HNC768KCKN,,,,,,,,,,,,,,,,,,,,,,,HAStandard,,,,,,,,,,,,USE2-AmazonEKS-Hours:perCluster,,,,,,,,,,,,,SQ9N99HNC768KCKN.JRTCKXETXF.6YS6EN2CT7,4870599340,USD,0.1,0.1,OnDemand,Hours,,,,,,,,,,,1519678849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,benki01-eks-cluster-stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
7ppcvfgysblq4gszl5wsnfjwwmxp3vo34lwl2ioof2m3xkka5xpq,2022-06-01T00:00:00Z/2022-07-01T00:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Tax,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,AmazonEKS,USW2-AmazonEKS-Hours:perCluster,CreateOperation,,,1,,,USD,,0,,0,Tax for product code AmazonEKS usage type USW2-AmazonEKS-Hours:perCluster operation CreateOperation,USSalesTax,"Amazon Web Services, Inc.",Amazon Elastic Container Service for Kubernetes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
2jmhd7f7eu72z5ng5kmvgyiob27tce7aw2umngt4f4rfithxdoua,2022-06-26T22:00:00Z/2022-06-26T23:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Usage,2022-06-26T22:00:00Z,2022-06-26T23:00:00Z,AmazonGuardDuty,USW2-PaidEventsAnalyzed,none,,,1117,,,USD,0.000004,0.004468,0.000004,0.004468,$0.000004 per CloudTrail event analyzed in US West (Oregon) region,,"Amazon Web Services, Inc.",Amazon GuardDuty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Security Services - Amazon GuardDuty Paid CloudTrail Events Processed,,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paid,,,,,,,,,,,,,,,,GuardDuty,,,,,,,,,us-west-2,us-west-2,,,,,,,,,,,,,AmazonGuardDuty,Amazon GuardDuty,,MW5UU98V8Z3AKYJQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW2-PaidEventsAnalyzed,,,,,,,,,,,,,MW5UU98V8Z3AKYJQ.JRTCKXETXF.6YS6EN2CT7,6257324987,USD,0.004468,0.000004,OnDemand,Events,,,,,,,,,,,1519678753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
6xbgesphb34lmtlzkkkgspysto7qfgh5eqcwzyfe3od5vnpg375q,2022-06-11T11:00:00Z/2022-06-11T12:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Usage,2022-06-11T11:00:00Z,2022-06-11T12:00:00Z,AmazonRDS,USE2-DataTransfer-In-Bytes,Not Applicable,,arn:aws:rds:us-east-2:605830085203:db:pip42-postgres,0.000008,,,USD,0,0,0,0,$0.000 per GB - data transfer in per month,,"Amazon Web Services, Inc.",Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,,,,,,us-east-2,,,,,,,,,,,,,,AWSDataTransfer,AWS Data Transfer,,5CHDB6K4USP8QXF3,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,AWS Inbound,,,,,USE2-DataTransfer-In-Bytes,,,,,,,,,,,,,5CHDB6K4USP8QXF3.JRTCKXETXF.6YS6EN2CT7,7526215750,USD,0,0,OnDemand,GB,,,,,,,,,,,6616319650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pip42-rds-stack-RDSInstance,Parth.Sanghavi@microfocus.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
g737xoemtgmz3wmiq4o6sq636uduse72v5mm6rilebtasxwd2hmq,2022-06-28T20:00:00Z/2022-06-28T21:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,DiscountedUsage,2022-06-28T20:00:00Z,2022-06-28T21:00:00Z,AmazonRDS,InstanceUsage:db.m5.2xl,CreateDBInstance:0014,us-east-1,arn:aws:rds:us-east-1:605830085203:db:novasrc05-postgres,1,16,16,USD,0,0,0.092686856,0.092686856,"PostgreSQL, db.m5.large reserved instance applied",,"Amazon Web Services, Inc.",Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,2.5 GHz,,,,,,,,,Yes,,,,,,PostgreSQL,,Up to 2120 Mbps,Single-AZ,,,,,,,,,,,,,,,14,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General purpose,,,db.m5.2xlarge,M5,,,,,,,,,No license required,US East (N. Virginia),AWS Region,,,,,,,,,,,32 GiB,,,,,,,,,,Up to 10 Gigabit,16,,,CreateDBInstance:0014,,,,,,,,,,Intel Xeon Platinum 8175,,,,,,,,,,,,,,,,,,,,64-bit,"Intel AVX, Intel AVX2, Intel AVX512, Intel Turbo",Database Instance,,,,,,,,,us-east-1,us-east-1,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,6JZB32TQSTNARE9X,,,,,,,,EBS Only,,,,,,,,,,,,,,,,,,,,,,,,,,,InstanceUsage:db.m5.2xl,,8,,,,,,,,1yr,standard,All Upfront,AFN964YW7U6U2DTQ.6QCMYABX3D.6YS6EN2CT7,302284749,USD,0.712,0.712,Reserved,Hrs,0.42557078,,0.42557078,,,,,0,arn:aws:rds:us-east-1:788232947507:ri:ri-2022-02-17-11-11-55-151,,8278387224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novasrc05-rds-stack-RDSInstance,knvpavan@microfocus.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
zrg7lnep5w25m24ond5aeo2bzrjg5u7gkxorfqu3bkgbdc7tx5ua,2022-06-01T00:00:00Z/2022-07-01T00:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Tax,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,AmazonRDS,USE2-InstanceUsage:db.m5.2xl,CreateDBInstance:0014,,,1,,,USD,,0,,0,Tax for product code AmazonRDS usage type USE2-InstanceUsage:db.m5.2xl operation CreateDBInstance:0014,USSalesTax,"Amazon Web Services, Inc.",Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
wu2zkuq7esvxihjazeqeo753thscqw55lm6gii4jzuw72wdzrzqq,2022-06-29T06:00:00Z/2022-06-29T07:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Usage,2022-06-29T06:00:00Z,2022-06-29T07:00:00Z,AmazonRoute53,DNS-Queries,TXT,,arn:aws:route53:::hostedzone/Z043332618JGF7OI10LTX,1,,,USD,0.0000004,0.0000004,0.0000004,0.0000004,"$0.40 per 1,000,000 queries for the first 1 Billion queries",,"Amazon Web Services, Inc.",Amazon Route 53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DNS Query,,,,,,,,,global,,,,,,,,,,External,Standard,,,AmazonRoute53,Amazon Route 53,,JHRA6QBEDT9FZVT5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DNS-Queries,,,,,,,,,,,,,JHRA6QBEDT9FZVT5.JRTCKXETXF.ZN357FEBCK,7950593655,USD,0.0000004,0.0000004,OnDemand,Queries,,,,,,,,,,,1519678379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
mxhcxr4qmoijayksrxpnma4forrv3s52bru4vjrwc5oioh7hstqa,2022-06-01T00:00:00Z/2022-07-01T00:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Tax,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,AmazonRoute53,HostedZone,,,,1,,,USD,,0,,0,Tax for product code AmazonRoute53 usage type HostedZone,USSalesTax,"Amazon Web Services, Inc.",Amazon Route 53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
ermegm3haaaz4zz4w7fp6gfhyr64pdfodyvepbbaxdwjctli6fpq,2022-06-10T05:00:00Z/2022-06-10T06:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Usage,2022-06-10T05:00:00Z,2022-06-10T06:00:00Z,AmazonS3,USW2-Requests-Tier2,ReadBucketServerSideEncryption,,605830085203-anoopmaple,2,,,USD,0.0000004,0.0000008,0.0000004,0.0000008,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,,,,,,,,,,,,,,,US West (Oregon),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,,,,,us-west-2,us-west-2,,,,,,,,,,,,,AmazonS3,Amazon Simple Storage Service,,E77AQEM2DC4VV3FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW2-Requests-Tier2,,,,,,,,,,,,,E77AQEM2DC4VV3FC.JRTCKXETXF.6YS6EN2CT7,7484824326,USD,0.0000008,0.0000004,OnDemand,Requests,,,,,,,,,,,6616319552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anoop.ozhikandathil@microfocus.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
qo7fnvzage2anv5p6wyuora4eqmcuv7os4pamksjh6vgxlrvqxpq,2022-06-01T00:00:00Z/2022-07-01T00:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Tax,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,AmazonS3,USE2-TimedStorage-ByteHrs,,,,1,,,USD,,0,,0,Tax for product code AmazonS3 usage type USE2-TimedStorage-ByteHrs,USSalesTax,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
i7lhsjaxpcfvdweuw5q66ybijvbj7vc2swkge2ayfnkfyhfsi6tq,2022-06-16T12:00:00Z/2022-06-16T13:00:00Z,1080700937,"Amazon Web Services, Inc.",AWS,Anniversary,3.56E+11,2022-06-01T00:00:00Z,2022-07-01T00:00:00Z,6.06E+11,Usage,2022-06-16T12:00:00Z,2022-06-16T13:00:00Z,AmazonSNS,EU-Requests-Tier1,ListTopics,,,1,,,USD,0,0,0,0,"First 1,000,000 Amazon SNS API Requests per month are free",,"Amazon Web Services, Inc.",Amazon Simple Notification Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNS-Requests-Tier1,Amazon SNS API Requests,,,,,,,,,,,,,,,,,,,,,,,,EU (Ireland),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,,,,,eu-west-1,eu-west-1,,,,,,,,,,,,,AmazonSNS,Amazon Simple Notification Service,,ZVCRD326SNFYPYWV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EU-Requests-Tier1,,,,,,,,,,,,,ZVCRD326SNFYPYWV.JRTCKXETXF.SB2VSFF4TP,6746837806,USD,0.0000005,0.0000005,OnDemand,Requests,,,,,,,,,,,1519678374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
